method,instance,permutation,length_abs_diff,hamming_distance,perfect_match
POMO,98,0,0.0,0.0,True
POMO,98,1,0.0,0.0,True
POMO,98,2,0.0,0.0,True
POMO,98,3,0.0,0.0,True
POMO,98,4,0.0,0.0,True
POMO,99,0,0.0,0.0,True
POMO,99,1,0.0,0.0,True
POMO,99,2,0.0,0.0,True
POMO,99,3,0.0,0.0,True
POMO,99,4,0.0,0.0,True
